Date,Open,High,Low,Close*,Adj Close**,SPY Return,Volume
17-Jul-19,"3,005.10","3,005.26","2,984.25","2,984.42","2,984.42",-0.653%,"3,181,600,000"
18-Jul-19,"2,978.87","2,998.28","2,973.09","2,995.11","2,995.11",0.358%,"3,296,580,000"
19-Jul-19,"3,004.26","3,006.02","2,975.86","2,976.61","2,976.61",-0.618%,"3,260,360,000"
22-Jul-19,"2,981.93","2,990.71","2,976.65","2,985.03","2,985.03",0.283%,"3,003,720,000"
23-Jul-19,"2,994.74","3,005.90","2,988.56","3,005.47","3,005.47",0.685%,"3,313,660,000"
24-Jul-19,"2,998.77","3,019.59","2,996.82","3,019.56","3,019.56",0.469%,"3,428,980,000"
25-Jul-19,"3,016.26","3,016.31","2,997.24","3,003.67","3,003.67",-0.526%,"3,645,270,000"
26-Jul-19,"3,013.25","3,027.98","3,012.59","3,025.86","3,025.86",0.739%,"3,257,590,000"
29-Jul-19,"3,024.47","3,025.61","3,014.30","3,020.97","3,020.97",-0.162%,"3,203,710,000"
30-Jul-19,"3,007.66","3,017.19","3,000.94","3,013.18","3,013.18",-0.258%,"3,634,330,000"
31-Jul-19,"3,016.22","3,017.40","2,958.08","2,980.38","2,980.38",-1.089%,"4,623,430,000"
1-Aug-19,"2,980.32","3,013.59","2,945.23","2,953.56","2,953.56",-0.900%,"4,762,300,000"
2-Aug-19,"2,943.90","2,945.50","2,914.11","2,932.05","2,932.05",-0.728%,"3,874,660,000"
5-Aug-19,"2,898.07","2,898.07","2,822.12","2,844.74","2,844.74",-2.978%,"4,513,730,000"
6-Aug-19,"2,861.18","2,884.40","2,847.42","2,881.77","2,881.77",1.302%,"4,154,240,000"
7-Aug-19,"2,858.65","2,892.17","2,825.71","2,883.98","2,883.98",0.077%,"4,491,750,000"
8-Aug-19,"2,896.21","2,938.72","2,894.47","2,938.09","2,938.09",1.876%,"4,106,370,000"
9-Aug-19,"2,930.51","2,935.75","2,900.15","2,918.65","2,918.65",-0.662%,"3,350,640,000"
12-Aug-19,"2,907.07","2,907.58","2,873.14","2,882.70","2,882.70",-1.232%,"2,851,630,000"
13-Aug-19,"2,880.72","2,943.31","2,877.05","2,926.32","2,926.32",1.513%,"3,853,600,000"
14-Aug-19,"2,894.15","2,894.15","2,839.64","2,840.60","2,840.60",-2.929%,"4,312,530,000"
15-Aug-19,"2,846.20","2,856.67","2,825.51","2,847.60","2,847.60",0.246%,"4,038,000,000"
16-Aug-19,"2,864.74","2,893.63","2,864.74","2,888.68","2,888.68",1.443%,"3,498,150,000"
19-Aug-19,"2,913.48","2,931.00","2,913.48","2,923.65","2,923.65",1.211%,"3,212,880,000"
20-Aug-19,"2,919.01","2,923.63","2,899.60","2,900.51","2,900.51",-0.791%,"3,066,300,000"
21-Aug-19,"2,922.04","2,928.73","2,917.91","2,924.43","2,924.43",0.825%,"3,011,190,000"
22-Aug-19,"2,930.94","2,939.08","2,904.51","2,922.95","2,922.95",-0.051%,"2,890,880,000"
23-Aug-19,"2,911.07","2,927.01","2,834.97","2,847.11","2,847.11",-2.595%,"3,937,300,000"
26-Aug-19,"2,866.70","2,879.27","2,856.00","2,878.38","2,878.38",1.098%,"2,857,600,000"
27-Aug-19,"2,893.14","2,898.79","2,860.59","2,869.16","2,869.16",-0.320%,"3,533,630,000"
28-Aug-19,"2,861.28","2,890.03","2,853.05","2,887.94","2,887.94",0.655%,"3,097,420,000"
29-Aug-19,"2,910.37","2,930.50","2,905.67","2,924.58","2,924.58",1.269%,"3,176,190,000"
30-Aug-19,"2,937.09","2,940.43","2,913.32","2,926.46","2,926.46",0.064%,"3,008,450,000"
3-Sep-19,"2,909.01","2,914.39","2,891.85","2,906.27","2,906.27",-0.690%,"3,426,790,000"
4-Sep-19,"2,924.67","2,938.84","2,921.86","2,937.78","2,937.78",1.084%,"3,163,260,000"
5-Sep-19,"2,960.60","2,985.86","2,960.60","2,976.00","2,976.00",1.301%,"3,890,700,000"
6-Sep-19,"2,980.33","2,985.03","2,972.51","2,978.71","2,978.71",0.091%,"3,208,280,000"
9-Sep-19,"2,988.43","2,989.43","2,969.39","2,978.43","2,978.43",-0.009%,"4,002,890,000"
10-Sep-19,"2,971.01","2,979.39","2,957.01","2,979.39","2,979.39",0.032%,"4,390,770,000"
11-Sep-19,"2,981.41","3,000.93","2,975.31","3,000.93","3,000.93",0.723%,"3,927,550,000"
12-Sep-19,"3,009.08","3,020.74","3,000.92","3,009.57","3,009.57",0.288%,"3,791,860,000"
13-Sep-19,"3,012.21","3,017.33","3,002.90","3,007.39","3,007.39",-0.072%,"3,520,060,000"
16-Sep-19,"2,996.41","3,002.19","2,990.67","2,997.96","2,997.96",-0.314%,"4,274,640,000"
17-Sep-19,"2,995.67","3,006.21","2,993.73","3,005.70","3,005.70",0.258%,"3,671,840,000"
18-Sep-19,"3,001.50","3,007.83","2,978.57","3,006.73","3,006.73",0.034%,"3,435,540,000"
19-Sep-19,"3,010.36","3,021.99","3,003.16","3,006.79","3,006.79",0.002%,"3,251,290,000"
20-Sep-19,"3,008.42","3,016.37","2,984.68","2,992.07","2,992.07",-0.490%,"6,094,740,000"
23-Sep-19,"2,983.50","2,999.15","2,982.23","2,991.78","2,991.78",-0.010%,"3,186,590,000"
24-Sep-19,"3,002.43","3,007.98","2,957.73","2,966.60","2,966.60",-0.842%,"3,868,160,000"
25-Sep-19,"2,968.35","2,989.82","2,952.86","2,984.87","2,984.87",0.616%,"3,318,870,000"
26-Sep-19,"2,985.73","2,987.28","2,963.71","2,977.62","2,977.62",-0.243%,"3,077,240,000"
27-Sep-19,"2,985.47","2,987.31","2,945.53","2,961.79","2,961.79",-0.532%,"3,243,650,000"
30-Sep-19,"2,967.07","2,983.85","2,967.07","2,976.74","2,976.74",0.505%,"3,247,610,000"
1-Oct-19,"2,983.69","2,992.53","2,938.70","2,940.25","2,940.25",-1.226%,"3,558,040,000"
2-Oct-19,"2,924.78","2,924.78","2,874.93","2,887.61","2,887.61",-1.790%,"3,912,520,000"
3-Oct-19,"2,885.38","2,911.13","2,855.94","2,910.63","2,910.63",0.797%,"3,503,640,000"
4-Oct-19,"2,918.56","2,953.74","2,918.56","2,952.01","2,952.01",1.422%,"2,990,830,000"
7-Oct-19,"2,944.23","2,959.75","2,935.68","2,938.79","2,938.79",-0.448%,"2,940,140,000"
8-Oct-19,"2,920.40","2,925.47","2,892.66","2,893.06","2,893.06",-1.556%,"3,356,450,000"
9-Oct-19,"2,911.10","2,929.32","2,907.41","2,919.40","2,919.40",0.910%,"2,726,820,000"
10-Oct-19,"2,918.55","2,948.46","2,917.12","2,938.13","2,938.13",0.642%,"3,217,250,000"
11-Oct-19,"2,963.07","2,993.28","2,963.07","2,970.27","2,970.27",1.094%,"3,580,460,000"
14-Oct-19,"2,965.81","2,972.84","2,962.94","2,966.15","2,966.15",-0.139%,"2,557,020,000"
15-Oct-19,"2,973.61","3,003.28","2,973.61","2,995.68","2,995.68",0.996%,"3,340,740,000"
16-Oct-19,"2,989.68","2,997.54","2,985.20","2,989.69","2,989.69",-0.200%,"3,222,570,000"
17-Oct-19,"3,000.77","3,008.29","2,991.79","2,997.95","2,997.95",0.276%,"3,115,960,000"
18-Oct-19,"2,996.84","3,000.00","2,976.31","2,986.20","2,986.20",-0.392%,"3,264,290,000"
21-Oct-19,"2,996.48","3,007.33","2,995.35","3,006.72","3,006.72",0.687%,"3,271,620,000"
22-Oct-19,"3,010.73","3,014.57","2,995.04","2,995.99","2,995.99",-0.357%,"3,523,890,000"
23-Oct-19,"2,994.01","3,004.78","2,991.21","3,004.52","3,004.52",0.285%,"3,392,870,000"
24-Oct-19,"3,014.78","3,016.07","3,000.42","3,010.29","3,010.29",0.192%,"3,692,600,000"
25-Oct-19,"3,003.32","3,027.39","3,001.94","3,022.55","3,022.55",0.407%,"3,370,370,000"
28-Oct-19,"3,032.12","3,044.08","3,032.12","3,039.42","3,039.42",0.558%,"3,521,230,000"
29-Oct-19,"3,035.39","3,047.87","3,034.81","3,036.89","3,036.89",-0.083%,"3,589,930,000"
30-Oct-19,"3,039.74","3,050.10","3,025.96","3,046.77","3,046.77",0.325%,"3,776,030,000"
31-Oct-19,"3,046.90","3,046.90","3,023.19","3,037.56","3,037.56",-0.302%,"4,139,280,000"
1-Nov-19,"3,050.72","3,066.95","3,050.72","3,066.91","3,066.91",0.966%,"3,930,200,000"
4-Nov-19,"3,078.96","3,085.20","3,074.87","3,078.27","3,078.27",0.370%,"4,146,850,000"
5-Nov-19,"3,080.80","3,083.95","3,072.15","3,074.62","3,074.62",-0.119%,"4,486,130,000"
6-Nov-19,"3,075.10","3,078.34","3,065.89","3,076.78","3,076.78",0.070%,"4,458,190,000"
7-Nov-19,"3,087.02","3,097.77","3,080.23","3,085.18","3,085.18",0.273%,"4,144,640,000"
8-Nov-19,"3,081.25","3,093.09","3,073.58","3,093.08","3,093.08",0.256%,"3,499,150,000"
11-Nov-19,"3,080.33","3,088.33","3,075.82","3,087.01","3,087.01",-0.196%,"3,035,530,000"
12-Nov-19,"3,089.28","3,102.61","3,084.73","3,091.84","3,091.84",0.156%,"3,466,010,000"
13-Nov-19,"3,084.18","3,098.06","3,078.80","3,094.04","3,094.04",0.071%,"3,509,280,000"
14-Nov-19,"3,090.75","3,098.20","3,083.26","3,096.63","3,096.63",0.084%,"3,276,070,000"
15-Nov-19,"3,107.92","3,120.46","3,104.60","3,120.46","3,120.46",0.770%,"3,335,650,000"
18-Nov-19,"3,117.91","3,124.17","3,112.06","3,122.03","3,122.03",0.050%,"3,436,690,000"
19-Nov-19,"3,127.45","3,127.64","3,113.47","3,120.18","3,120.18",-0.059%,"3,590,070,000"
20-Nov-19,"3,114.66","3,118.97","3,091.41","3,108.46","3,108.46",-0.376%,"4,034,890,000"
21-Nov-19,"3,108.49","3,110.11","3,094.55","3,103.54","3,103.54",-0.158%,"3,720,560,000"
22-Nov-19,"3,111.41","3,112.87","3,099.26","3,110.29","3,110.29",0.217%,"3,226,780,000"
25-Nov-19,"3,117.44","3,133.83","3,117.44","3,133.64","3,133.64",0.751%,"3,511,530,000"
26-Nov-19,"3,134.85","3,142.69","3,131.00","3,140.52","3,140.52",0.220%,"4,595,590,000"
27-Nov-19,"3,145.49","3,154.26","3,143.41","3,153.63","3,153.63",0.417%,"3,033,090,000"
29-Nov-19,"3,147.18","3,150.30","3,139.34","3,140.98","3,140.98",-0.401%,"1,743,020,000"
2-Dec-19,"3,143.85","3,144.31","3,110.78","3,113.87","3,113.87",-0.863%,"3,268,740,000"
3-Dec-19,"3,087.41","3,094.97","3,070.33","3,093.20","3,093.20",-0.664%,"3,653,390,000"
4-Dec-19,"3,103.50","3,119.38","3,102.53","3,112.76","3,112.76",0.632%,"3,695,030,000"
5-Dec-19,"3,119.21","3,119.45","3,103.76","3,117.43","3,117.43",0.150%,"3,355,750,000"
6-Dec-19,"3,134.62","3,150.60","3,134.62","3,145.91","3,145.91",0.914%,"3,479,480,000"
9-Dec-19,"3,141.86","3,148.87","3,135.46","3,135.96","3,135.96",-0.316%,"3,345,990,000"
10-Dec-19,"3,135.36","3,142.12","3,126.09","3,132.52","3,132.52",-0.110%,"3,343,790,000"
11-Dec-19,"3,135.75","3,143.98","3,133.21","3,141.63","3,141.63",0.291%,"3,252,540,000"
12-Dec-19,"3,141.23","3,176.28","3,138.47","3,168.57","3,168.57",0.858%,"3,990,690,000"
13-Dec-19,"3,166.65","3,182.68","3,156.51","3,168.80","3,168.80",0.007%,"3,736,870,000"
16-Dec-19,"3,183.63","3,197.71","3,183.63","3,191.45","3,191.45",0.715%,"4,051,790,000"
17-Dec-19,"3,195.40","3,198.22","3,191.03","3,192.52","3,192.52",0.034%,"3,837,540,000"
18-Dec-19,"3,195.21","3,198.48","3,191.14","3,191.14","3,191.14",-0.043%,"4,014,080,000"
19-Dec-19,"3,192.32","3,205.48","3,192.32","3,205.37","3,205.37",0.446%,"3,720,450,000"
20-Dec-19,"3,223.33","3,225.65","3,216.03","3,221.22","3,221.22",0.494%,"6,454,270,000"
23-Dec-19,"3,226.05","3,227.78","3,222.30","3,224.01","3,224.01",0.087%,"3,060,610,000"
24-Dec-19,"3,225.45","3,226.43","3,220.51","3,223.38","3,223.38",-0.020%,"1,296,540,000"
26-Dec-19,"3,227.20","3,240.08","3,227.20","3,239.91","3,239.91",0.513%,"2,160,680,000"
27-Dec-19,"3,247.23","3,247.93","3,234.37","3,240.02","3,240.02",0.003%,"2,428,670,000"
30-Dec-19,"3,240.09","3,240.92","3,216.57","3,221.29","3,221.29",-0.578%,"3,013,290,000"
31-Dec-19,"3,215.18","3,231.72","3,212.03","3,230.78","3,230.78",0.295%,"2,893,810,000"
2-Jan-20,"3,244.67","3,258.14","3,235.53","3,257.85","3,257.85",0.838%,"3,458,250,000"
3-Jan-20,"3,226.36","3,246.15","3,222.34","3,234.85","3,234.85",-0.706%,"3,461,290,000"
6-Jan-20,"3,217.55","3,246.84","3,214.64","3,246.28","3,246.28",0.353%,"3,674,070,000"
7-Jan-20,"3,241.86","3,244.91","3,232.43","3,237.18","3,237.18",-0.280%,"3,420,380,000"
8-Jan-20,"3,238.59","3,267.07","3,236.67","3,253.05","3,253.05",0.490%,"3,720,890,000"
9-Jan-20,"3,266.03","3,275.58","3,263.67","3,274.70","3,274.70",0.666%,"3,638,390,000"
10-Jan-20,"3,281.81","3,282.99","3,260.86","3,265.35","3,265.35",-0.286%,"3,212,970,000"
13-Jan-20,"3,271.13","3,288.13","3,268.43","3,288.13","3,288.13",0.698%,"3,456,380,000"
14-Jan-20,"3,285.35","3,294.25","3,277.19","3,283.15","3,283.15",-0.151%,"3,665,130,000"
15-Jan-20,"3,282.27","3,298.66","3,280.69","3,289.29","3,289.29",0.187%,"3,716,840,000"
16-Jan-20,"3,302.97","3,317.11","3,302.82","3,316.81","3,316.81",0.837%,"3,535,080,000"
17-Jan-20,"3,323.66","3,329.88","3,318.86","3,329.62","3,329.62",0.386%,"3,698,170,000"
21-Jan-20,"3,321.03","3,329.79","3,316.61","3,320.79","3,320.79",-0.265%,"4,105,340,000"
22-Jan-20,"3,330.02","3,337.77","3,320.04","3,321.75","3,321.75",0.029%,"3,619,850,000"
23-Jan-20,"3,315.77","3,326.88","3,301.87","3,325.54","3,325.54",0.114%,"3,764,860,000"
24-Jan-20,"3,333.10","3,333.18","3,281.53","3,295.47","3,295.47",-0.904%,"3,707,130,000"
27-Jan-20,"3,247.16","3,258.85","3,234.50","3,243.63","3,243.63",-1.573%,"3,823,100,000"
28-Jan-20,"3,255.35","3,285.78","3,253.22","3,276.24","3,276.24",1.005%,"3,526,720,000"
29-Jan-20,"3,289.46","3,293.47","3,271.89","3,273.40","3,273.40",-0.087%,"3,584,500,000"
30-Jan-20,"3,256.45","3,285.91","3,242.80","3,283.66","3,283.66",0.313%,"3,787,250,000"
31-Jan-20,"3,282.33","3,282.33","3,214.68","3,225.52","3,225.52",-1.771%,"4,527,830,000"
3-Feb-20,"3,235.66","3,268.44","3,235.66","3,248.92","3,248.92",0.725%,"3,757,910,000"
4-Feb-20,"3,280.61","3,306.92","3,280.61","3,297.59","3,297.59",1.498%,"3,995,320,000"
5-Feb-20,"3,324.91","3,337.58","3,313.75","3,334.69","3,334.69",1.125%,"4,117,730,000"
6-Feb-20,"3,344.92","3,347.96","3,334.39","3,345.78","3,345.78",0.333%,"3,868,370,000"
7-Feb-20,"3,335.54","3,341.42","3,322.12","3,327.71","3,327.71",-0.540%,"3,730,650,000"
10-Feb-20,"3,318.28","3,352.26","3,317.77","3,352.09","3,352.09",0.733%,"3,450,350,000"
11-Feb-20,"3,365.87","3,375.63","3,352.72","3,357.75","3,357.75",0.169%,"3,760,550,000"
12-Feb-20,"3,370.50","3,381.47","3,369.72","3,379.45","3,379.45",0.646%,"3,926,380,000"
13-Feb-20,"3,365.90","3,385.09","3,360.52","3,373.94","3,373.94",-0.163%,"3,498,240,000"
14-Feb-20,"3,378.08","3,380.69","3,366.15","3,380.16","3,380.16",0.184%,"3,398,040,000"
18-Feb-20,"3,369.04","3,375.01","3,355.61","3,370.29","3,370.29",-0.292%,"3,746,720,000"
19-Feb-20,"3,380.39","3,393.52","3,378.83","3,386.15","3,386.15",0.471%,"3,600,150,000"
20-Feb-20,"3,380.45","3,389.15","3,341.02","3,373.23","3,373.23",-0.382%,"4,007,320,000"
21-Feb-20,"3,360.50","3,360.76","3,328.45","3,337.75","3,337.75",-1.052%,"3,899,270,000"
24-Feb-20,"3,257.61","3,259.81","3,214.65","3,225.89","3,225.89",-3.351%,"4,842,960,000"
25-Feb-20,"3,238.94","3,246.99","3,118.77","3,128.21","3,128.21",-3.028%,"5,591,510,000"
26-Feb-20,"3,139.90","3,182.51","3,108.99","3,116.39","3,116.39",-0.378%,"5,478,110,000"
27-Feb-20,"3,062.54","3,097.07","2,977.39","2,978.76","2,978.76",-4.416%,"7,058,840,000"
28-Feb-20,"2,916.90","2,959.72","2,855.84","2,954.22","2,954.22",-0.824%,"8,563,850,000"
2-Mar-20,"2,974.28","3,090.96","2,945.19","3,090.23","3,090.23",4.604%,"6,376,400,000"
3-Mar-20,"3,096.46","3,136.72","2,976.63","3,003.37","3,003.37",-2.811%,"6,355,940,000"
4-Mar-20,"3,045.75","3,130.97","3,034.38","3,130.12","3,130.12",4.220%,"5,035,480,000"
5-Mar-20,"3,075.70","3,083.04","2,999.83","3,023.94","3,023.94",-3.392%,"5,575,550,000"
6-Mar-20,"2,954.20","2,985.93","2,901.54","2,972.37","2,972.37",-1.705%,"6,552,140,000"
9-Mar-20,"2,863.89","2,863.89","2,734.43","2,746.56","2,746.56",-7.597%,"8,423,050,000"
10-Mar-20,"2,813.48","2,882.59","2,734.00","2,882.23","2,882.23",4.940%,"7,635,960,000"
11-Mar-20,"2,825.60","2,825.60","2,707.22","2,741.38","2,741.38",-4.887%,"7,374,110,000"
12-Mar-20,"2,630.86","2,660.95","2,478.86","2,480.64","2,480.64",-9.511%,"8,829,380,000"
13-Mar-20,"2,569.99","2,711.33","2,492.37","2,711.02","2,711.02",9.287%,"8,258,670,000"
16-Mar-20,"2,508.59","2,562.98","2,380.94","2,386.13","2,386.13",-11.984%,"7,781,540,000"
17-Mar-20,"2,425.66","2,553.93","2,367.04","2,529.19","2,529.19",5.995%,"8,358,500,000"
18-Mar-20,"2,436.50","2,453.57","2,280.52","2,398.10","2,398.10",-5.183%,"8,755,780,000"
19-Mar-20,"2,393.48","2,466.97","2,319.78","2,409.39","2,409.39",0.471%,"7,946,710,000"
20-Mar-20,"2,431.94","2,453.01","2,295.56","2,304.92","2,304.92",-4.336%,"9,044,690,000"
23-Mar-20,"2,290.71","2,300.73","2,191.86","2,237.40","2,237.40",-2.929%,"7,402,180,000"
24-Mar-20,"2,344.44","2,449.71","2,344.44","2,447.33","2,447.33",9.383%,"7,547,350,000"
25-Mar-20,"2,457.77","2,571.42","2,407.53","2,475.56","2,475.56",1.154%,"8,285,670,000"
26-Mar-20,"2,501.29","2,637.01","2,500.72","2,630.07","2,630.07",6.241%,"7,753,160,000"
27-Mar-20,"2,555.87","2,615.91","2,520.02","2,541.47","2,541.47",-3.369%,"6,194,330,000"
30-Mar-20,"2,558.98","2,631.80","2,545.28","2,626.65","2,626.65",3.352%,"5,746,220,000"
31-Mar-20,"2,614.69","2,641.39","2,571.15","2,584.59","2,584.59",-1.601%,"6,568,290,000"
1-Apr-20,"2,498.08","2,522.75","2,447.49","2,470.50","2,470.50",-4.414%,"5,947,900,000"
2-Apr-20,"2,458.54","2,533.22","2,455.79","2,526.90","2,526.90",2.283%,"6,454,990,000"
3-Apr-20,"2,514.92","2,538.18","2,459.96","2,488.65","2,488.65",-1.514%,"6,087,190,000"
6-Apr-20,"2,578.28","2,676.85","2,574.57","2,663.68","2,663.68",7.033%,"6,391,860,000"
7-Apr-20,"2,738.65","2,756.89","2,657.67","2,659.41","2,659.41",-0.160%,"7,040,720,000"
8-Apr-20,"2,685.00","2,760.75","2,663.30","2,749.98","2,749.98",3.406%,"5,856,370,000"
9-Apr-20,"2,776.99","2,818.57","2,762.36","2,789.82","2,789.82",1.449%,"7,880,140,000"
13-Apr-20,"2,782.46","2,782.46","2,721.17","2,761.63","2,761.63",-1.010%,"5,274,310,000"
14-Apr-20,"2,805.10","2,851.85","2,805.10","2,846.06","2,846.06",3.057%,"5,567,400,000"
15-Apr-20,"2,795.64","2,801.88","2,761.54","2,783.36","2,783.36",-2.203%,"5,203,390,000"
16-Apr-20,"2,799.34","2,806.51","2,764.32","2,799.55","2,799.55",0.582%,"5,179,990,000"
17-Apr-20,"2,842.43","2,879.22","2,830.88","2,874.56","2,874.56",2.679%,"5,792,140,000"
20-Apr-20,"2,845.62","2,868.98","2,820.43","2,823.16","2,823.16",-1.788%,"5,220,160,000"
21-Apr-20,"2,784.81","2,785.54","2,727.10","2,736.56","2,736.56",-3.067%,"5,075,830,000"
22-Apr-20,"2,787.89","2,815.10","2,775.95","2,799.31","2,799.31",2.293%,"5,049,660,000"
23-Apr-20,"2,810.42","2,844.90","2,794.26","2,797.80","2,797.80",-0.054%,"5,756,520,000"
24-Apr-20,"2,812.64","2,842.71","2,791.76","2,836.74","2,836.74",1.392%,"5,374,480,000"
27-Apr-20,"2,854.65","2,887.72","2,852.89","2,878.48","2,878.48",1.471%,"5,194,260,000"
28-Apr-20,"2,909.96","2,921.15","2,860.71","2,863.39","2,863.39",-0.524%,"5,672,880,000"
29-Apr-20,"2,918.46","2,954.86","2,912.16","2,939.51","2,939.51",2.658%,"6,620,140,000"
30-Apr-20,"2,930.91","2,930.91","2,892.47","2,912.43","2,912.43",-0.921%,"6,523,120,000"
1-May-20,"2,869.09","2,869.09","2,821.61","2,830.71","2,830.71",-2.806%,"4,753,160,000"
4-May-20,"2,815.01","2,844.24","2,797.85","2,842.74","2,842.74",0.425%,"4,723,140,000"
5-May-20,"2,868.88","2,898.23","2,863.55","2,868.44","2,868.44",0.904%,"5,129,590,000"
6-May-20,"2,883.14","2,891.11","2,847.65","2,848.42","2,848.42",-0.698%,"4,861,920,000"
7-May-20,"2,878.26","2,901.92","2,876.48","2,881.19","2,881.19",1.150%,"5,164,640,000"
8-May-20,"2,908.83","2,932.16","2,902.88","2,929.80","2,929.80",1.687%,"4,857,160,000"
11-May-20,"2,915.46","2,944.25","2,903.44","2,930.19","2,930.19",0.013%,"4,807,320,000"
12-May-20,"2,939.50","2,945.82","2,869.59","2,870.12","2,870.12",-2.050%,"5,107,710,000"
13-May-20,"2,865.86","2,874.14","2,793.15","2,820.00","2,820.00",-1.746%,"6,143,130,000"
14-May-20,"2,794.54","2,852.80","2,766.64","2,852.50","2,852.50",1.152%,"5,641,920,000"
15-May-20,"2,829.95","2,865.01","2,816.78","2,863.70","2,863.70",0.393%,"5,477,040,000"
18-May-20,"2,913.86","2,968.09","2,913.86","2,953.91","2,953.91",3.150%,"6,364,290,000"
19-May-20,"2,948.59","2,964.21","2,922.35","2,922.94","2,922.94",-1.048%,"4,969,330,000"
20-May-20,"2,953.63","2,980.29","2,953.63","2,971.61","2,971.61",1.665%,"4,992,970,000"
21-May-20,"2,969.95","2,978.50","2,938.57","2,948.51","2,948.51",-0.777%,"4,966,940,000"
22-May-20,"2,948.05","2,956.76","2,933.59","2,955.45","2,955.45",0.235%,"3,952,800,000"
26-May-20,"3,004.08","3,021.72","2,988.17","2,991.77","2,991.77",1.229%,"5,837,060,000"
27-May-20,"3,015.65","3,036.25","2,969.75","3,036.13","3,036.13",1.483%,"6,371,230,000"
28-May-20,"3,046.61","3,068.67","3,023.40","3,029.73","3,029.73",-0.211%,"5,402,670,000"
29-May-20,"3,025.17","3,049.17","2,998.61","3,044.31","3,044.31",0.481%,"7,275,080,000"
1-Jun-20,"3,038.78","3,062.18","3,031.54","3,055.73","3,055.73",0.375%,"4,673,410,000"
2-Jun-20,"3,064.78","3,081.07","3,051.64","3,080.82","3,080.82",0.821%,"5,187,230,000"
3-Jun-20,"3,098.90","3,130.94","3,098.90","3,122.87","3,122.87",1.365%,"5,989,560,000"
4-Jun-20,"3,111.56","3,128.91","3,090.41","3,112.35","3,112.35",-0.337%,"6,428,130,000"
5-Jun-20,"3,163.84","3,211.72","3,163.84","3,193.93","3,193.93",2.621%,"8,617,590,000"
8-Jun-20,"3,199.92","3,233.13","3,196.00","3,232.39","3,232.39",1.204%,"8,437,380,000"
9-Jun-20,"3,213.32","3,222.71","3,193.11","3,207.18","3,207.18",-0.780%,"6,382,620,000"
10-Jun-20,"3,213.42","3,223.27","3,181.49","3,190.14","3,190.14",-0.531%,"6,570,840,000"
11-Jun-20,"3,123.53","3,123.53","2,999.49","3,002.10","3,002.10",-5.894%,"7,018,890,000"
12-Jun-20,"3,071.04","3,088.42","2,984.47","3,041.31","3,041.31",1.306%,"5,832,250,000"
15-Jun-20,"2,993.76","3,079.76","2,965.66","3,066.59","3,066.59",0.831%,"5,740,660,000"
16-Jun-20,"3,131.00","3,153.45","3,076.06","3,124.74","3,124.74",1.896%,"5,829,240,000"
17-Jun-20,"3,136.13","3,141.16","3,108.03","3,113.49","3,113.49",-0.360%,"4,549,390,000"
18-Jun-20,"3,101.64","3,120.00","3,093.51","3,115.34","3,115.34",0.059%,"4,429,030,000"
19-Jun-20,"3,140.29","3,155.53","3,083.11","3,097.74","3,097.74",-0.565%,"8,327,780,000"
22-Jun-20,"3,094.42","3,120.92","3,079.39","3,117.86","3,117.86",0.650%,"4,665,380,000"
23-Jun-20,"3,138.70","3,154.90","3,127.12","3,131.29","3,131.29",0.431%,"4,704,830,000"
24-Jun-20,"3,114.40","3,115.01","3,032.13","3,050.33","3,050.33",-2.586%,"5,587,200,000"
25-Jun-20,"3,046.60","3,086.25","3,024.01","3,083.76","3,083.76",1.096%,"4,815,420,000"
26-Jun-20,"3,073.20","3,073.73","3,004.63","3,009.05","3,009.05",-2.423%,"8,098,120,000"
29-Jun-20,"3,018.59","3,053.89","2,999.74","3,053.24","3,053.24",1.469%,"4,462,770,000"
30-Jun-20,"3,050.20","3,111.51","3,047.83","3,100.29","3,100.29",1.541%,"4,696,280,000"
1-Jul-20,"3,105.92","3,128.44","3,101.17","3,115.86","3,115.86",0.502%,"4,443,130,000"
2-Jul-20,"3,143.64","3,165.81","3,124.52","3,130.01","3,130.01",0.454%,"4,190,830,000"
6-Jul-20,"3,155.29","3,182.59","3,155.29","3,179.72","3,179.72",1.588%,"4,736,450,000"
7-Jul-20,"3,166.44","3,184.15","3,142.93","3,145.32","3,145.32",-1.082%,"4,563,700,000"
8-Jul-20,"3,153.07","3,171.80","3,136.53","3,169.94","3,169.94",0.783%,"4,927,700,000"
9-Jul-20,"3,176.17","3,179.78","3,115.70","3,152.05","3,152.05",-0.564%,"4,829,020,000"
